rep,id,date,mc_mass,p_mass_rm,p_mass_fd,n_mass_fd,n_mass_rm,treatment,fd_day,p_mass_cons,p_mass_cons_avg,n_mass_cons,fd_day_count,fd.day.count,mc_mass_init,mc_mass_true,mc_mass_true_intrp,pulse_cat,mc_mass_diff,total_p_cons,total_n_cons,trt_pulse,trt_total
2,4.6,2018-07-18,433.46,NA,0.727,11.991,6.94,zone.4,10,0,0.11173333333333331,5.141,3,NA,432.24,1.3317333333333037,NA,a1.b2,-0.22409999999999797,4.856533333333333,59.4675,pulse,60
2,4.6,2018-07-21,433.55,NA,1.64,18.82,6.85,zone.4,11,0,0.11173333333333331,1.5599999999999987,2,NA,432.24,0.6947333333333356,NA,p2,-0.636999999999968,4.968266666666667,61.027499999999996,pulse,60
2,4.6,2018-07-24,432.27,2.82,1.6,20.05,17.26,zone.4,12,0.33519999999999994,0.11173333333333331,2.2699999999999996,1,NA,432.24,-2.225266666666694,NA,p2,-2.9200000000000292,5.08,63.2975,pulse,60
2,4.6,2018-07-27,434.02,NA,1.62,20.27,17.78,zone.4,13,0,0.17500000000000004,2.870000000000001,3,NA,432.24,1.9549999999999728,NA,p2,4.180266666666666,5.255,66.1675,pulse,60
2,4.6,2018-07-30,434.87,NA,0.75,11.42,17.4,zone.4,14,0,0.17500000000000004,3.9799999999999995,2,NA,432.24,1.1849999999999954,NA,a2,-0.7699999999999774,5.43,70.1475,pulse,60
2,4.6,2018-08-02,433.64,3.62,0.75,11.34,7.44,zone.4,15,0.3500000000000001,0.17500000000000004,3.49,1,NA,432.24,-0.7950000000000228,NA,a2,-1.9800000000000182,5.605,73.6375,pulse,60
2,4.6,2018-08-05,434,NA,0.72,12.23,7.85,zone.4,16,0,0,0,0,NA,432.24,-0.3975000000000114,NA,a2,NA,5.605,73.6375,pulse,60
2,4.7,2018-06-21,426.11,NA,0.7428,10.7716,NA,zone.4,1,0,0.9593999999999999,5.561599999999999,3,NA,423.11,3.9594,NA,b1,3.9594,0.9593999999999999,5.561599999999999,pulse,60
2,4.7,2018-06-24,426.7,NA,0.7154,11.3275,5.21,zone.4,2,0,0.9593999999999999,4.367500000000001,2,NA,423.11,3.806599999999975,NA,b1,-0.15280000000002492,1.9187999999999998,9.9291,pulse,60
2,4.7,2018-06-27,426.95,1.58,0.7784,11.5016,6.96,zone.4,3,2.8781999999999996,0.9593999999999999,4.9516,1,NA,423.11,3.3411999999999753,NA,b1,-0.4653999999999998,2.8781999999999996,14.880700000000001,pulse,60
2,4.7,2018-06-30,425.84,NA,1.6055,19.9695,6.55,zone.4,4,0,-0.12453333333333354,9.3495,3,NA,423.11,2.605466666666628,NA,p1,-0.7357333333333473,2.7536666666666663,24.2302,pulse,60
2,4.7,2018-07-03,428.8,NA,1.6025,21.2543,10.62,zone.4,5,0,-0.12453333333333354,7.494300000000001,2,NA,423.11,3.959966666666664,NA,p1,1.3545000000000362,2.629133333333333,31.724500000000003,pulse,60
2,4.7,2018-07-06,431.18,4.36,1.6185,19.2331,13.76,zone.4,6,-0.3736000000000006,-0.12453333333333354,5.9731000000000005,1,NA,423.11,4.737466666666659,NA,p1,0.777499999999995,2.504599999999999,37.6976,pulse,60
2,4.7,2018-07-09,426.36,NA,0.7841,11.7288,13.26,zone.4,7,0,0.27906666666666674,4.328799999999999,3,NA,423.11,3.5290666666666666,NA,a1.b2,-1.2083999999999926,2.783666666666666,42.0264,pulse,60
2,4.7,2018-07-12,426.88,NA,0.7746,11.6501,7.4,zone.4,8,0,0.27906666666666674,5.1001,2,NA,423.11,3.2649666666666484,NA,a1.b2,-0.2641000000000182,3.0627333333333326,47.1265,pulse,60
2,4.7,2018-07-15,428.17,2.34,0.769,11.1783,6.55,zone.4,9,0.8372000000000002,0.27906666666666674,5.0183,1,NA,423.11,3.7803666666666693,NA,a1.b2,0.515400000000021,3.341799999999999,52.144800000000004,pulse,60
2,4.7,2018-07-18,424.37,NA,0.7159,11.0099,6.16,zone.4,10,0,0.30163333333333336,3.8998999999999997,3,NA,423.11,1.5616333333333243,NA,a1.b2,-2.218733333333345,3.643433333333333,56.0447,pulse,60
2,4.7,2018-07-21,424.7,NA,1.61,19.6,7.11,zone.4,11,0,0.30163333333333336,7.050000000000001,2,NA,423.11,1.1757333333333084,NA,p2,-0.3859000000000159,3.945066666666666,63.0947,pulse,60
2,4.7,2018-07-24,423.33,2.19,1.61,20.95,12.55,zone.4,12,0.9049,0.30163333333333336,8.69,1,NA,423.11,-1.804266666666696,NA,p2,-2.9800000000000044,4.2467,71.7847,pulse,60
2,4.7,2018-07-27,426.16,NA,1.6,19.84,12.26,zone.4,13,0,0.44499999999999984,3.5700000000000003,3,NA,423.11,3.495000000000011,NA,p2,5.299266666666707,4.691699999999999,75.35470000000001,pulse,60
2,4.7,2018-07-30,427.89,NA,0.76,11.68,16.27,zone.4,14,0,0.44499999999999984,4.29,2,NA,423.11,3.6249999999999725,NA,a2,0.12999999999996126,5.136699999999999,79.6447,pulse,60
2,4.7,2018-08-02,427.35,3.08,0.73,11.68,7.39,zone.4,15,0.8899999999999997,0.44499999999999984,2.1899999999999995,1,NA,423.11,2.325000000000009,NA,a2,-1.2999999999999634,5.581699999999999,81.8347,pulse,60
2,4.7,2018-08-05,425.65,NA,0.78,11.67,9.49,zone.4,16,0,0,0,0,NA,423.11,1.1625000000000045,NA,a2,NA,5.581699999999999,81.8347,pulse,60
3,1.1,2018-11-13,431.21,NA,1.04,13.21,18.1,zone.1,1,0,0.65,4.470000000000001,3,NA,428.21,3.65,NA,b1,3.65,0.65,4.470000000000001,constant,60
3,1.1,2018-11-16,432.03,NA,1.03,15.15,8.74,zone.1,2,0,0.65,7.1,2,NA,428.21,3.429999999999993,NA,b1,-0.22000000000000686,1.3,11.57,constant,60
3,1.1,2018-11-20,432.9,3.12,0.98,14,8.05,zone.1,3,1.9500000000000002,0.65,6.07,1,NA,428.21,3.2699999999999974,NA,b1,-0.1599999999999957,1.9500000000000002,17.64,constant,60
3,1.1,2018-11-25,430.52,NA,1.01,13.65,7.93,zone.1,4,0,0.64,5.75,3,NA,428.21,2.9500000000000024,NA,p1,-0.31999999999999496,2.59,23.39,constant,60
3,1.1,2018-11-28,431.8,NA,1.01,13.84,7.9,zone.1,5,0,0.64,5.57,2,NA,428.21,3.220000000000032,NA,p1,0.27000000000002977,3.23,28.96,constant,60
3,1.1,2018-12-01,432.76,1.08,1.07,13.93,8.27,zone.1,6,1.92,0.64,7.18,1,NA,428.21,3.170000000000012,NA,p1,-0.05000000000002025,3.87,36.14,constant,60
3,1.1,2018-12-06,431.88,NA,1.06,14.63,6.75,zone.1,7,0,0.4333333333333332,6.280000000000001,3,NA,428.21,4.1033333333333495,NA,a1.b2,0.9333333333333376,4.303333333333334,42.42,constant,60
3,1.1,2018-12-09,433.1,NA,0.97,14.18,8.35,zone.1,8,0,0.4333333333333332,6.08,2,NA,428.21,4.263333333333376,NA,a1.b2,0.1600000000000268,4.736666666666666,48.5,constant,60
3,1.1,2018-12-12,433.75,1.8,1.04,14.08,8.1,zone.1,9,1.2999999999999996,0.4333333333333332,5.5600000000000005,1,NA,428.21,3.943333333333354,NA,a1.b2,-0.3200000000000225,5.17,54.06,constant,60
3,1.1,2018-12-15,432.76,NA,0.97,13.46,8.52,zone.1,10,0,0.040000000000000036,4.890000000000001,3,NA,428.21,4.590000000000011,NA,a1.b2,0.6466666666666576,5.21,58.95,constant,60
3,1.1,2018-12-18,434.11,NA,1.03,13.68,8.57,zone.1,11,0,0.040000000000000036,4.6899999999999995,2,NA,428.21,4.970000000000034,NA,p2,0.380000000000023,5.25,63.64,constant,60
3,1.1,2018-12-21,434.94,2.92,1,13.76,8.99,zone.1,12,0.1200000000000001,0.040000000000000036,6.08,1,NA,428.21,4.770000000000018,NA,p2,-0.20000000000001616,5.29,69.72,constant,60
3,1.1,2018-12-26,432.4,NA,1.03,14.08,7.68,zone.1,13,0,0.7333333333333334,5.619999999999999,3,NA,428.21,4.923333333333331,NA,p2,0.1533333333333129,6.023333333333333,75.34,constant,60
3,1.1,2018-12-30,433.52,NA,0.97,13.91,8.46,zone.1,14,0,0.7333333333333334,5.74,2,NA,428.21,5.013333333333335,NA,a2,0.0900000000000043,6.756666666666667,81.08,constant,60
3,1.1,2019-01-03,434.21,0.8,1,14.19,8.17,zone.1,15,2.2,0.7333333333333334,6.989999999999999,1,NA,428.21,4.733333333333333,NA,a2,-0.280000000000002,7.49,88.07000000000001,constant,60
3,1.1,2019-01-06,434.42,NA,0.96,13.72,7.2,zone.1,16,0,0,5.540000000000001,0,NA,428.21,4.733333333333333,NA,a2,NA,7.49,93.61,constant,60
3,1.1,2019-01-09,434.49,NA,1,13.59,8.18,zone.1,17,0,0,0,0,NA,428.21,4.733333333333333,NA,a2,NA,7.49,93.61,constant,60
3,1.2,2018-11-13,440.36,NA,1.03,13.14,17.85,zone.1,1,0,0.6133333333333336,4.800000000000001,3,NA,437.36,3.6133333333333337,NA,b1,3.6133333333333337,0.6133333333333336,4.800000000000001,constant,60
3,1.2,2018-11-16,442.26,NA,1.07,15.15,8.34,zone.1,2,0,0.6133333333333336,6.91,2,NA,437.36,4.48333333333331,NA,b1,0.8699999999999766,1.2266666666666672,11.71,constant,60
3,1.2,2018-11-20,442.16,3.26,0.98,14.09,8.24,zone.1,3,1.8400000000000007,0.6133333333333336,6.14,1,NA,437.36,3.3133333333333446,NA,b1,-1.1699999999999657,1.8400000000000007,17.85,constant,60
3,1.2,2018-11-25,439.71,NA,1.04,14.06,7.95,zone.1,4,0,0.2233333333333333,8.48,3,NA,437.36,2.573333333333299,NA,p1,-0.7400000000000455,2.0633333333333344,26.330000000000002,constant,60
3,1.2,2018-11-28,441.23,NA,1.02,13.7,5.58,zone.1,5,0,0.2233333333333333,5.029999999999999,2,NA,437.36,3.0533333333333377,NA,p1,0.4800000000000386,2.2866666666666675,31.36,constant,60
3,1.2,2018-12-01,442.59,2.37,1.03,14.63,8.67,zone.1,6,0.6699999999999999,0.2233333333333333,7.3100000000000005,1,NA,437.36,3.393333333333295,NA,p1,0.3399999999999572,2.5100000000000007,38.67,constant,60
3,1.2,2018-12-06,439.12,NA,1.01,13.88,7.32,zone.1,7,0,0.4233333333333333,4.970000000000001,3,NA,437.36,2.1833333333333242,NA,a1.b2,-1.2099999999999707,2.933333333333334,43.64,constant,60
3,1.2,2018-12-09,442.01,NA,1.01,13.44,8.91,zone.1,8,0,0.4233333333333333,5.89,2,NA,437.36,4.06333333333331,NA,a1.b2,1.8799999999999861,3.3566666666666674,49.53,constant,60
3,1.2,2018-12-12,442.82,1.78,1,13.78,7.55,zone.1,9,1.2699999999999998,0.4233333333333333,4.67,1,NA,437.36,3.8633333333333133,NA,a1.b2,-0.19999999999999707,3.7800000000000007,54.2,constant,60
3,1.2,2018-12-15,441.71,NA,0.99,13.79,9.11,zone.1,10,0,0.18000000000000002,5.52,3,NA,437.36,4.529999999999966,NA,a1.b2,0.6666666666666523,3.960000000000001,59.72,constant,60
3,1.2,2018-12-18,442.27,NA,1.13,14.07,8.27,zone.1,11,0,0.18000000000000002,6.050000000000001,2,NA,437.36,4.099999999999968,NA,p2,-0.42999999999999794,4.140000000000001,65.77,constant,60
3,1.2,2018-12-21,443.22,2.58,1.02,13.72,8.02,zone.1,12,0.54,0.18000000000000002,6.540000000000001,1,NA,437.36,3.9200000000000137,NA,p2,-0.17999999999995397,4.32,72.31,constant,60
3,1.2,2018-12-26,440.44,NA,0.97,14.03,7.18,zone.1,13,0,0.3933333333333333,6.02,3,NA,437.36,3.4733333333333176,NA,p2,-0.4466666666666961,4.713333333333334,78.33,constant,60
3,1.2,2018-12-30,441.19,NA,0.97,14.34,8.01,zone.1,14,0,0.3933333333333333,6.119999999999999,2,NA,437.36,3.253333333333318,NA,a2,-0.21999999999999975,5.106666666666667,84.45,constant,60
3,1.2,2019-01-03,441.87,1.78,0.99,14.12,8.22,zone.1,15,1.18,0.3933333333333333,5.76,1,NA,437.36,2.963333333333325,NA,a2,-0.28999999999999293,5.500000000000001,90.21000000000001,constant,60
3,1.2,2019-01-06,441.2,NA,1.01,13.93,8.36,zone.1,16,0,0,5.369999999999999,0,NA,437.36,2.963333333333325,NA,a2,NA,5.500000000000001,95.58,constant,60
3,1.2,2019-01-09,442.31,NA,1.02,14.36,8.56,zone.1,17,0,0,0,0,NA,437.36,2.963333333333325,NA,a2,NA,5.500000000000001,95.58,constant,60
3,1.3,2018-11-13,432.81,NA,0.96,13.51,18.36,zone.1,1,0,0.5266666666666667,4.66,3,NA,429.81,3.526666666666667,NA,b1,3.526666666666667,0.5266666666666667,4.66,constant,60
3,1.3,2018-11-16,433.69,NA,1.04,14.59,8.85,zone.1,2,0,0.5266666666666667,6.16,2,NA,429.81,3.4466666666666623,NA,b1,-0.08000000000000451,1.0533333333333335,10.82,constant,60
3,1.3,2018-11-20,434.39,3.42,1.03,13.58,8.43,zone.1,3,1.58,0.5266666666666667,6.0600000000000005,1,NA,429.81,3.106666666666651,NA,b1,-0.3400000000000114,1.58,16.880000000000003,constant,60
3,1.3,2018-11-25,431.64,NA,0.98,13.59,7.52,zone.1,4,0,0.18000000000000002,5.300000000000001,3,NA,429.81,2.0099999999999842,NA,p1,-1.0966666666666667,1.7600000000000002,22.18,constant,60
3,1.3,2018-11-28,432.92,NA,0.99,13.94,8.29,zone.1,5,0,0.18000000000000002,4.949999999999999,2,NA,429.81,2.310000000000014,NA,p1,0.3000000000000296,1.9400000000000002,27.130000000000003,constant,60
3,1.3,2018-12-01,434.6,2.46,1.07,13.94,8.99,zone.1,6,0.54,0.18000000000000002,6.6899999999999995,1,NA,429.81,3.0000000000000204,NA,p1,0.6900000000000066,2.12,33.82,constant,60
3,1.3,2018-12-06,431.8,NA,1.03,14.46,7.25,zone.1,7,0,0.3966666666666668,5.800000000000001,3,NA,429.81,2.386666666666676,NA,a1.b2,-0.6133333333333444,2.516666666666667,39.620000000000005,constant,60
3,1.3,2018-12-09,433.65,NA,1.01,13.91,8.66,zone.1,8,0,0.3966666666666668,5.48,2,NA,429.81,3.2066666666666417,NA,a1.b2,0.8199999999999656,2.913333333333334,45.1,constant,60
3,1.3,2018-12-12,434.68,1.92,0.98,13.51,8.43,zone.1,9,1.1900000000000004,0.3966666666666668,5.26,1,NA,429.81,3.2266666666666715,NA,a1.b2,0.020000000000029772,3.3100000000000005,50.36,constant,60
3,1.3,2018-12-15,433.16,NA,1,13.46,8.25,zone.1,10,0,0.08000000000000007,5.1800000000000015,3,NA,429.81,3.430000000000023,NA,a1.b2,0.20333333333335135,3.3900000000000006,55.540000000000006,constant,60
3,1.3,2018-12-18,434.27,NA,1.01,13.6,8.28,zone.1,11,0,0.08000000000000007,5.119999999999999,2,NA,429.81,3.5399999999999796,NA,p2,0.1099999999999568,3.4700000000000006,60.660000000000004,constant,60
3,1.3,2018-12-21,435.22,2.75,1,13.89,8.48,zone.1,12,0.2400000000000002,0.08000000000000007,5.440000000000001,1,NA,429.81,3.4800000000000253,NA,p2,-0.05999999999995431,3.5500000000000007,66.10000000000001,constant,60
3,1.3,2018-12-26,432.77,NA,1.02,13.11,8.45,zone.1,13,0,0.14333333333333323,2.91,3,NA,429.81,3.1033333333333126,NA,p2,-0.37666666666671267,3.6933333333333342,69.01,constant,60
3,1.3,2018-12-30,433.64,NA,0.99,14.06,10.2,zone.1,14,0,0.14333333333333323,6.41,2,NA,429.81,2.953333333333317,NA,a2,-0.14999999999999547,3.8366666666666673,75.42,constant,60
3,1.3,2019-01-03,434.45,2.58,1.03,13.91,7.65,zone.1,15,0.4299999999999997,0.14333333333333323,6.1000000000000005,1,NA,429.81,2.773333333333319,NA,a2,-0.17999999999999794,3.9800000000000004,81.52000000000001,constant,60
3,1.3,2019-01-06,433.32,NA,1,14.24,7.81,zone.1,16,0,0,5.290000000000001,0,NA,429.81,2.773333333333319,NA,a2,NA,3.9800000000000004,86.81,constant,60
3,1.3,2019-01-09,433.73,NA,0.97,14.87,8.95,zone.1,17,0,0,0,0,NA,429.81,2.773333333333319,NA,a2,NA,3.9800000000000004,86.81,constant,60
3,1.4,2018-11-13,429.07,NA,0.99,13.79,18.65,zone.1,1,0,0.8966666666666666,4.389999999999999,3,NA,426.07,3.8966666666666665,NA,b1,3.8966666666666665,0.8966666666666666,4.389999999999999,constant,60
3,1.4,2018-11-16,430.01,NA,1.02,15.22,9.4,zone.1,2,0,0.8966666666666666,6.1800000000000015,2,NA,426.07,3.846666666666664,NA,b1,-0.05000000000000249,1.7933333333333332,10.57,constant,60
3,1.4,2018-11-20,431.48,2.32,1.03,13.62,9.04,zone.1,3,2.69,0.8966666666666666,5.719999999999999,1,NA,426.07,4.296666666666692,NA,b1,0.4500000000000277,2.69,16.29,constant,60
3,1.4,2018-11-25,428.93,NA,0.99,13.62,7.9,zone.1,4,0,0.09000000000000001,4.909999999999998,3,NA,426.07,2.9500000000000135,NA,p1,-1.3466666666666782,2.78,21.199999999999996,constant,60
3,1.4,2018-11-28,430.1,NA,1.03,13.99,8.71,zone.1,5,0,0.09000000000000001,4.620000000000001,2,NA,426.07,3.130000000000029,NA,p1,0.1800000000000157,2.8699999999999997,25.82,constant,60
3,1.4,2018-12-01,431.62,2.78,0.99,14.42,9.37,zone.1,6,0.27,0.09000000000000001,6.87,1,NA,426.07,3.6200000000000108,NA,p1,0.48999999999998156,2.96,32.69,constant,60
3,1.4,2018-12-06,427.76,NA,1.04,15.02,7.55,zone.1,7,0,0.4433333333333334,6.67,3,NA,426.07,2.133333333333331,NA,a1.b2,-1.4866666666666797,3.4033333333333333,39.36,constant,60
3,1.4,2018-12-09,429.82,NA,1.02,13.68,8.35,zone.1,8,0,0.4433333333333334,5.1899999999999995,2,NA,426.07,3.1533333333333333,NA,a1.b2,1.0200000000000022,3.8466666666666667,44.55,constant,60
3,1.4,2018-12-12,430.13,1.72,0.97,13.7,8.49,zone.1,9,1.3300000000000003,0.4433333333333334,5.389999999999999,1,NA,426.07,2.4433333333333356,NA,a1.b2,-0.7099999999999977,4.29,49.94,constant,60
3,1.4,2018-12-15,428.99,NA,0.97,13.55,8.31,zone.1,10,0,0.27333333333333326,5.510000000000002,3,NA,426.07,3.1933333333333493,NA,a1.b2,0.7500000000000138,4.5633333333333335,55.449999999999996,constant,60
3,1.4,2018-12-18,429.96,NA,1.03,13.89,8.04,zone.1,11,0,0.27333333333333326,5.620000000000001,2,NA,426.07,3.19333333333332,NA,p2,-2.930988785010413e-14,4.836666666666667,61.07,constant,60
3,1.4,2018-12-21,430.86,2.15,1.03,14.12,8.27,zone.1,12,0.8199999999999998,0.27333333333333326,6.779999999999999,1,NA,426.07,3.063333333333354,NA,p2,-0.12999999999996614,5.11,67.85,constant,60
3,1.4,2018-12-26,429.15,NA,0.96,13.73,7.34,zone.1,13,0,0.11000000000000003,5.640000000000001,3,NA,426.07,3.189999999999984,NA,p2,0.12666666666663007,5.22,73.49,constant,60
3,1.4,2018-12-30,429.82,NA,1.03,14.38,8.09,zone.1,14,0,0.11000000000000003,5.75,2,NA,426.07,2.9,NA,a2,-0.28999999999998405,5.33,79.24,constant,60
3,1.4,2019-01-03,431.05,2.69,1.02,14,8.63,zone.1,15,0.33000000000000007,0.11000000000000003,3.5299999999999994,1,NA,426.07,3.100000000000018,NA,a2,0.20000000000001794,5.44,82.77,constant,60
3,1.4,2019-01-06,429.51,NA,1.01,13.86,10.47,zone.1,16,0,0,1.6199999999999992,0,NA,426.07,3.100000000000018,NA,a2,NA,5.44,84.39,constant,60
3,1.4,2019-01-09,430.14,NA,1.04,15.68,12.24,zone.1,17,0,0,0,0,NA,426.07,3.100000000000018,NA,a2,NA,5.44,84.39,constant,60
3,1.5,2018-11-13,424.06,NA,0.97,13.41,18.11,zone.1,1,0,1.0833333333333333,4.8100000000000005,3,NA,421.06,4.083333333333333,NA,b1,4.083333333333333,1.0833333333333333,4.8100000000000005,constant,60
3,1.5,2018-11-16,424.78,NA,1.11,15.16,8.6,zone.1,2,0,1.0833333333333333,6.76,2,NA,421.06,3.8333333333333037,NA,b1,-0.2500000000000293,2.1666666666666665,11.57,constant,60
3,1.5,2018-11-20,425.67,1.83,1.03,13.56,8.4,zone.1,3,3.25,1.0833333333333333,6.260000000000001,1,NA,421.06,3.6133333333333466,NA,b1,-0.21999999999995712,3.25,17.830000000000002,constant,60
